Feature,Importance
ch1_mag_band_25_mean,0.00016060492420085268
ch0_real_band_17_kurtosis,0.00016019709362653022
ch1_mag_band_24_kurtosis,0.00016014373018064407
ch0_mag_band_14_skew,0.00015965069883909925
ch1_mfcc_15_mean,0.00015953578336208574
ch1_lfcc_12_std,0.00015913817449684316
ch0_mgd_band_26_mean,0.00015897958179126342
ch1_mfcc_2_std,0.0001581920607255881
ch0_cqcc_2_mean,0.00015752280126074005
ch0_mag_band_11_mean,0.0001569472726690606
ch0_mag_band_21_std,0.00015678602421616354
ch1_imag_band_22_kurtosis,0.00015677469811323686
ch0_mag_band_20_kurtosis,0.00015634400558644165
ch1_lfcc_2_mean,0.0001555087919882909
ch0_lfcc_4_mean,0.0001552347087008909
ch1_mag_band_15_std,0.0001551932936389397
ch1_mag_band_22_mean,0.00015428421638612755
ch1_mgd_band_22_std,0.00015424774702069152
ch1_mfcc_3_kurtosis,0.0001541559045532863
ch0_cqcc_9_mean,0.00015405781447297613
ch0_mfcc_2_std,0.00015383834543698425
ch0_mgd_band_36_kurtosis,0.00015366288592613068
ch0_lfcc_7_mean,0.00015358038305365117
ch1_mag_band_4_skew,0.00015339661939887408
ch0_mfcc_8_mean,0.00015321977088452514
ch0_mgd_band_39_skew,0.0001529236940721552
ch0_imag_band_29_std,0.00015291745326186565
ch1_mgd_band_0_std,0.0001523510358052177
ch0_mgd_band_17_std,0.00015232397636850875
ch1_imag_band_26_std,0.00015150395211548592
ch0_phase_band_34_std,0.00015149635263567824
ch0_mgd_band_14_std,0.00015123966267062194
ch0_mag_band_0_kurtosis,0.00015053834635669308
ch1_imag_band_27_std,0.00015046323850810632
ch1_imag_band_25_std,0.00015011007506639972
ch0_mfcc_2_mean,0.00014972558834262654
ch0_real_band_20_std,0.00014934099194627767
ch0_mag_band_9_kurtosis,0.00014933193385731675
ch0_real_band_24_kurtosis,0.00014893076640204943
ch0_mag_band_13_skew,0.00014862072768234718
ch1_imag_band_24_kurtosis,0.00014743514295449927
ch1_cqcc_1_mean,0.0001474155097810445
ch1_lfcc_7_std,0.00014684245977872215
ch0_mag_band_25_kurtosis,0.00014649258972605292
ch0_cqcc_8_std,0.00014631792292259387
ch0_lfcc_8_std,0.00014610486170860647
ch0_mag_band_31_mean,0.0001460631544667261
ch0_mag_band_27_std,0.00014581708363817908
ch0_phase_band_39_mean,0.00014544039761565792
ch0_mag_band_21_kurtosis,0.00014540345417748328
ch0_imag_band_23_kurtosis,0.0001444539926656669
ch1_lfcc_5_mean,0.00014437860690755881
ch0_real_band_25_std,0.0001443447163292075
ch1_mgd_band_19_mean,0.00014428640448755988
ch0_mgd_band_23_std,0.00014419385317535012
ch1_imag_band_11_kurtosis,0.00014386530601086115
ch1_mgd_band_20_mean,0.00014268402784393247
ch0_cqcc_16_mean,0.00014262498656273997
ch1_mgd_band_39_skew,0.00014205393932826445
ch1_mag_band_9_skew,0.00014195784991207378
ch0_phase_band_37_kurtosis,0.00014170301801485363
ch1_phase_band_31_kurtosis,0.00014168925090618119
ch1_real_band_9_kurtosis,0.0001411383265772574
ch1_mfcc_8_mean,0.00014071391576379137
ch0_imag_band_32_kurtosis,0.00014043990812479768
ch0_lfcc_13_skew,0.00014023385303106763
ch0_cqcc_9_std,0.0001401997752270491
ch1_mag_band_0_skew,0.0001401340943475422
ch1_mgd_band_0_kurtosis,0.00013981032821854073
ch0_mfcc_3_mean,0.00013920940506385299
ch0_mag_band_18_kurtosis,0.00013875740054491913
ch1_mag_band_0_kurtosis,0.00013859551396001228
ch0_lfcc_11_std,0.00013839846582651747
ch0_mfcc_0_mean,0.00013837347567285761
ch1_imag_band_24_std,0.00013798965080934073
ch0_mgd_band_18_mean,0.00013794438379315438
ch0_mag_band_28_mean,0.00013792332527076106
ch1_mfcc_15_std,0.00013735503168900887
ch1_lfcc_8_std,0.00013720343611091682
ch1_mag_band_29_mean,0.00013720210021351046
ch0_mag_band_25_skew,0.00013618309970298706
ch0_mag_band_16_skew,0.00013576816674673757
ch1_mgd_band_21_mean,0.00013574650044434613
ch1_cqcc_16_mean,0.0001357326758389982
ch0_mfcc_2_skew,0.0001356025033216742
ch0_mag_band_9_skew,0.00013550136102511443
ch0_lfcc_12_std,0.00013541397253111562
ch0_imag_band_15_std,0.0001351554772869061
ch0_imag_band_21_kurtosis,0.00013500079852700296
ch1_mgd_band_37_kurtosis,0.0001348654826965421
ch1_mgd_band_30_kurtosis,0.0001348284088657523
ch0_lfcc_2_kurtosis,0.00013460396213138168
ch0_mgd_band_21_std,0.00013440993205520905
ch0_mgd_band_19_mean,0.00013424443493745896
ch0_imag_band_19_std,0.0001341811694847459
ch0_mag_band_4_kurtosis,0.0001341565570509991
ch0_mgd_band_6_mean,0.0001340346207774645
ch0_lfcc_14_std,0.0001335351268411537
ch0_mfcc_14_mean,0.00013338076740010532
ch1_cqcc_19_std,0.00013326289343723168
ch0_phase_band_32_kurtosis,0.00013318747286471995
ch0_mfcc_17_mean,0.00013286142510663337
ch1_mag_band_25_std,0.0001326167306430515
ch1_mag_band_11_kurtosis,0.00013254755387053028
ch1_mgd_band_19_std,0.0001323207244868654
ch1_cqcc_5_mean,0.0001320753157744087
ch1_real_band_4_kurtosis,0.00013197911703234153
ch1_real_band_16_kurtosis,0.00013164054876962347
ch0_mfcc_6_mean,0.00013136567383849557
ch1_phase_band_38_std,0.0001312542243360265
ch1_imag_band_16_std,0.00013101295422415367
ch1_lfcc_4_mean,0.00013044672828956854
ch0_mgd_band_6_kurtosis,0.000130444496462289
ch1_mgd_band_21_kurtosis,0.00013022010357693878
ch0_lfcc_8_mean,0.00012962721536183963
ch0_mag_band_25_std,0.00012946746999066572
ch0_mag_band_24_mean,0.000129405102271769
ch0_mgd_band_17_kurtosis,0.0001292840332174052
ch0_mgd_band_29_kurtosis,0.00012927670037132054
ch1_mag_band_23_std,0.00012881161853021763
ch0_mag_band_18_skew,0.00012877107418653752
ch1_mag_band_18_std,0.00012876981579397487
ch0_imag_band_29_kurtosis,0.00012869575837287233
ch1_lfcc_2_skew,0.00012858269101760397
ch0_mfcc_3_kurtosis,0.00012857344490969065
ch1_imag_band_17_std,0.000128357054309659
ch0_phase_band_0_mean,0.00012811398498163332
ch0_mag_band_15_kurtosis,0.00012811270152545808
ch1_imag_band_13_kurtosis,0.00012781054286930733
ch0_mag_band_29_mean,0.00012768895461319938
ch0_cqcc_3_std,0.00012763240737727867
ch1_mfcc_2_mean,0.00012760206081126595
ch1_imag_band_16_kurtosis,0.00012749327004022099
ch0_mgd_band_6_std,0.00012716682350723358
ch1_lfcc_1_mean,0.00012684117453932547
ch0_mag_band_22_mean,0.00012590147952460802
ch1_mag_band_13_skew,0.00012572391946009053
ch1_mgd_band_17_std,0.00012567325868276762
ch0_mgd_band_12_kurtosis,0.00012541301977786088
ch0_mag_band_4_skew,0.0001253020124447341
ch0_real_band_27_std,0.00012515954566006445
ch0_mag_band_24_skew,0.00012508998687352517
ch0_imag_band_15_kurtosis,0.00012493285052428798
ch1_mag_band_22_std,0.00012473097296953833
ch0_mag_band_23_skew,0.00012470672927367957
ch0_mfcc_5_kurtosis,0.00012433199395260578
ch1_mfcc_12_mean,0.00012423751027494838
ch0_mgd_band_4_std,0.00012422682034216945
ch1_mag_band_33_mean,0.00012415971380126429
ch1_mag_band_16_skew,0.00012387250345997764
ch1_real_band_25_std,0.00012367325569585536
ch1_real_band_14_kurtosis,0.0001235292406085398
ch1_real_band_39_skew,0.00012334618408435172
ch1_phase_band_33_kurtosis,0.0001233212510215036
ch0_mag_band_29_skew,0.00012317223907710165
ch0_mgd_band_18_std,0.0001230447129364232
ch1_lfcc_3_mean,0.0001229543212475388
ch0_mgd_band_37_kurtosis,0.0001224247435242095
ch1_mag_band_15_kurtosis,0.00012238342351617606
ch1_mgd_band_4_std,0.00012233838112236044
ch0_lfcc_12_kurtosis,0.00012230724393918484
ch0_mag_band_30_mean,0.0001221185892813396
ch0_mgd_band_11_std,0.00012198753881227416
ch0_mgd_band_0_kurtosis,0.00012182445920747665
ch1_cqcc_9_mean,0.00012178622108141258
ch1_lfcc_18_std,0.0001215625581709961
ch1_lfcc_3_skew,0.00012140922749757123
ch0_phase_band_37_std,0.00012130880909068694
ch1_mag_band_32_mean,0.0001212450173540664
ch1_mag_band_30_mean,0.00012119213974756638
ch1_cqcc_17_kurtosis,0.0001211066416466674
ch1_imag_band_9_kurtosis,0.00012110077076429698
ch0_lfcc_6_mean,0.00012105387585405608
ch1_real_band_21_std,0.00012086554470776882
ch1_real_band_10_kurtosis,0.00012086218172597298
ch0_mag_band_17_kurtosis,0.00012070148162111095
ch0_real_band_22_kurtosis,0.00012046144775007296
ch0_mag_band_30_kurtosis,0.00012002458145801362
ch1_mgd_band_18_std,0.00011979437581008222
ch1_mgd_band_18_mean,0.00011957465215113511
ch0_mag_band_23_mean,0.00011919488649625174
ch0_mgd_band_27_kurtosis,0.0001188467624979332
ch0_mfcc_18_mean,0.00011878026547540008
ch0_mag_band_20_std,0.00011857614485097438
ch1_mfcc_19_mean,0.00011836358837264117
ch1_imag_band_14_kurtosis,0.00011810838638283843
ch0_imag_band_25_std,0.000118098757723389
ch1_mag_band_21_std,0.00011800156674730245
ch0_real_band_17_std,0.00011797538332356925
ch1_real_band_11_kurtosis,0.00011795895046670198
ch1_lfcc_12_kurtosis,0.00011793832579593619
ch1_phase_band_36_kurtosis,0.00011763276455046615
ch0_imag_band_10_kurtosis,0.00011712723235404287
ch1_mgd_band_6_kurtosis,0.00011708402680777482
ch0_real_band_23_std,0.00011698253480907963
ch0_mgd_band_15_kurtosis,0.00011675466374551263
ch1_mag_band_17_std,0.0001166106519641746
ch1_real_band_22_std,0.00011659382784261313
ch1_mfcc_3_skew,0.00011656680960894982
ch1_mfcc_16_mean,0.0001162306790174135
ch1_mgd_band_15_kurtosis,0.00011619698833217493
ch1_mag_band_19_std,0.0001159746365649694
ch1_mfcc_6_std,0.0001159495367868561
ch1_real_band_29_kurtosis,0.00011593806958139827
ch1_mgd_band_32_kurtosis,0.00011590992971472122
ch0_real_band_23_kurtosis,0.00011573477149889952
ch0_real_band_16_kurtosis,0.00011569618223501444
ch0_real_band_11_kurtosis,0.0001155097065331244
ch1_mfcc_9_kurtosis,0.0001153974306338092
ch1_mgd_band_9_std,0.00011497107606697158
ch0_mgd_band_13_kurtosis,0.00011471576796332164
ch0_mag_band_10_kurtosis,0.00011471294002022549
ch0_lfcc_15_mean,0.00011457966575522753
ch0_mfcc_14_std,0.00011432866509474434
ch0_cqcc_15_mean,0.00011430858910957235
ch1_mfcc_5_skew,0.00011423502626777091
ch1_mag_band_12_kurtosis,0.00011411802612332262
ch0_mag_band_22_skew,0.00011410116963579087
ch0_mfcc_19_mean,0.00011398226066495949
ch1_mag_band_15_skew,0.00011379009337659126
ch0_mfcc_7_mean,0.00011311832583863245
ch0_mgd_band_11_kurtosis,0.00011309303878304203
ch1_real_band_13_kurtosis,0.00011287275895027472
ch0_cqcc_6_mean,0.00011252346787883109
ch1_mag_band_4_kurtosis,0.00011247165298513122
ch0_mgd_band_10_std,0.00011186334378807075
ch0_phase_band_36_std,0.00011160818792180674
ch0_lfcc_4_skew,0.00011157351595378375
ch1_mgd_band_14_kurtosis,0.00011153108727248586
ch0_mgd_band_30_kurtosis,0.00011151386670899819
ch1_imag_band_21_std,0.00011150942351952236
ch0_mgd_band_21_kurtosis,0.00011150575059141037
ch1_phase_band_37_std,0.00011137560235332744
ch1_mgd_band_33_kurtosis,0.00011133812008811768
ch0_mag_band_14_kurtosis,0.00011128524725903841
ch0_imag_band_24_kurtosis,0.00011117247314057114
ch1_mfcc_7_skew,0.0001110995702425126
ch0_imag_band_24_std,0.00011105661993658719
ch0_lfcc_9_kurtosis,0.00011098382957484608
ch1_mfcc_0_kurtosis,0.00011073772017406208
ch1_mag_band_25_kurtosis,0.0001105913285277278
ch1_mfcc_6_mean,0.00011046689430889634
ch1_mgd_band_10_kurtosis,0.0001103416347885209
ch1_mag_band_9_kurtosis,0.0001101097982578093
ch1_cqcc_10_mean,0.00011010445540107906
ch1_lfcc_13_kurtosis,0.00011002557736521753
ch0_mgd_band_21_mean,0.00010995419796625894
ch1_mgd_band_11_kurtosis,0.00010988357052055469
ch1_mgd_band_16_std,0.0001098431729188582
ch0_real_band_0_kurtosis,0.0001097992397381439
ch0_mag_band_13_kurtosis,0.00010971778190989787
ch0_mgd_band_31_kurtosis,0.00010958593439099393
ch0_mag_band_19_std,0.00010941693734784048
ch1_mfcc_10_std,0.00010907749257480615
ch0_real_band_15_kurtosis,0.00010897832832561878
ch1_imag_band_22_std,0.00010889446241258063
ch0_lfcc_14_mean,0.00010869554280741538
ch1_mgd_band_29_kurtosis,0.0001086295283420412
ch0_lfcc_19_kurtosis,0.00010856081386369296
ch1_mgd_band_38_skew,0.00010827955518168743
ch0_imag_band_0_kurtosis,0.00010825232431069866
ch0_mfcc_6_skew,0.00010824278605985483
ch1_mag_band_14_skew,0.00010813051769399958
ch0_mag_band_29_kurtosis,0.00010792315963284907
ch0_mfcc_11_std,0.0001077606011478279
ch0_mgd_band_35_kurtosis,0.00010754617513085237
ch0_real_band_16_std,0.00010743352311281743
ch0_mag_band_15_std,0.00010734382542505493
ch1_phase_band_32_std,0.0001073371978862749
ch0_lfcc_13_kurtosis,0.00010722474794704921
ch1_mgd_band_28_kurtosis,0.00010699027920190831
ch1_cqcc_4_skew,0.00010673982057049222
ch1_imag_band_10_kurtosis,0.00010672867263007359
ch1_mgd_band_14_std,0.00010668887683091261
ch1_imag_band_12_kurtosis,0.00010659830854453023
ch0_imag_band_23_std,0.00010642314720235899
ch0_mgd_band_12_std,0.00010636324448402833
ch1_phase_band_30_kurtosis,0.00010631950743001338
ch0_mfcc_13_mean,0.0001063037001865428
ch0_mfcc_9_std,0.00010630004850375887
ch1_cqcc_15_mean,0.00010627044949684643
ch0_mgd_band_25_kurtosis,0.00010626362031375628
ch1_phase_band_35_std,0.00010584305268605162
ch0_mag_band_11_kurtosis,0.00010574735557232225
ch0_mgd_band_16_std,0.00010540243976331768
ch0_real_band_10_kurtosis,0.00010537605238321871
ch1_phase_band_29_mean,0.00010522698190768473
ch1_phase_band_36_std,0.00010519003566490994
ch1_mgd_band_17_mean,0.00010516356527686558
ch0_cqcc_18_kurtosis,0.00010514105702936195
ch1_mfcc_5_kurtosis,0.000104923806803571
ch0_mgd_band_20_mean,0.00010490139196470321
ch0_mfcc_12_mean,0.00010484879392468088
ch0_real_band_17_mean,0.00010435329574453771
ch0_cqcc_14_mean,0.0001043310100530781
ch0_lfcc_18_std,0.00010431152467892174
ch1_mgd_band_25_kurtosis,0.0001042524198572504
ch0_mgd_band_22_kurtosis,0.00010414187961999786
ch0_lfcc_11_skew,0.00010396556287516389
ch0_phase_band_33_kurtosis,0.00010391321626466884
ch0_mgd_band_28_kurtosis,0.00010385589151831383
ch0_mgd_band_16_kurtosis,0.00010380746098782299
ch0_mfcc_1_mean,0.00010350307075165362
ch0_phase_band_31_std,0.00010348134860685063
ch1_phase_band_0_mean,0.00010347111941257457
ch1_mag_band_8_kurtosis,0.00010333742980491214
ch1_lfcc_5_skew,0.00010303561446343587
ch1_mgd_band_11_std,0.00010293560204355816
ch1_mgd_band_33_skew,0.00010290671155432831
ch0_real_band_4_kurtosis,0.00010287374024872861
ch1_mfcc_2_skew,0.00010268962419455145
ch0_mag_band_11_skew,0.00010267054709389416
ch0_lfcc_10_mean,0.00010254274342769193
ch1_mag_band_10_kurtosis,0.00010246904412136731
ch0_mgd_band_18_kurtosis,0.00010233755543654789
ch1_lfcc_11_skew,0.0001022587610184446
ch1_lfcc_14_std,0.0001022338721557662
ch0_real_band_18_std,0.00010204265641486299
ch0_mag_band_10_skew,0.00010203115303837552
ch1_imag_band_39_skew,0.00010186301964217291
ch1_mag_band_10_skew,0.00010176030038082368
ch1_mgd_band_6_mean,0.00010174601353834105
ch1_cqcc_11_kurtosis,0.00010150220787929885
ch0_mgd_band_36_skew,0.0001013314108536885
ch0_mfcc_15_std,0.00010109205220371492
ch1_mfcc_8_std,0.00010089341396973246
ch1_mgd_band_36_kurtosis,0.0001006917285541983
ch1_mgd_band_26_kurtosis,0.00010054503609266031
ch0_lfcc_19_mean,0.00010048385230413995
ch0_mag_band_26_std,0.00010023598641571168
ch0_mgd_band_14_kurtosis,0.00010007773062502763
ch1_mgd_band_27_kurtosis,9.996845542520158e-05
ch0_lfcc_3_kurtosis,9.99394448929846e-05
ch1_mgd_band_23_mean,9.98805832615207e-05
ch0_cqcc_8_mean,9.981115150668748e-05
ch1_mag_band_23_mean,9.979476214041512e-05
ch0_mgd_band_24_kurtosis,9.977211700637676e-05
ch0_mag_band_24_kurtosis,9.967976546720163e-05
ch0_real_band_39_skew,9.955277503399687e-05
ch1_mag_band_20_std,9.947623984949071e-05
ch1_imag_band_28_kurtosis,9.942173402995117e-05
ch0_real_band_26_std,9.916770188476271e-05
ch0_mfcc_17_std,9.914920333762671e-05
ch0_mgd_band_8_std,9.906171600219806e-05
ch0_mfcc_2_kurtosis,9.898611842903848e-05
ch0_mgd_band_33_kurtosis,9.894666615146477e-05
ch0_mag_band_12_kurtosis,9.890288441575947e-05
ch1_imag_band_0_kurtosis,9.884164527669599e-05
ch1_mgd_band_13_kurtosis,9.874858487975412e-05
ch0_mgd_band_17_mean,9.85317380402345e-05
ch1_mfcc_11_skew,9.85024466833217e-05
ch1_mag_band_12_skew,9.844301665668826e-05
ch1_mgd_band_23_kurtosis,9.838798799563915e-05
ch1_real_band_12_kurtosis,9.837168524665771e-05
ch1_cqcc_4_mean,9.823876929044556e-05
ch1_mag_band_13_kurtosis,9.812222203680335e-05
ch0_cqcc_4_skew,9.81174303979876e-05
ch1_lfcc_19_mean,9.809305543781503e-05
ch1_lfcc_8_mean,9.797589971791329e-05
ch1_mfcc_6_skew,9.789398862105773e-05
ch0_imag_band_26_std,9.77789229439695e-05
ch1_lfcc_15_mean,9.762743976896975e-05
ch1_mfcc_12_std,9.761941263552307e-05
ch0_mgd_band_19_std,9.758462068793003e-05
ch0_imag_band_12_kurtosis,9.708482444903311e-05
ch0_lfcc_5_mean,9.691010687831656e-05
ch0_lfcc_15_skew,9.678064433058778e-05
ch1_lfcc_10_mean,9.597397114084738e-05
ch0_mgd_band_34_kurtosis,9.58802631419499e-05
ch1_mag_band_16_kurtosis,9.5877839181457e-05
ch1_mfcc_11_std,9.57796524599722e-05
ch0_imag_band_16_kurtosis,9.573499482529169e-05
ch1_cqcc_8_mean,9.560552010791612e-05
ch1_mgd_band_35_kurtosis,9.556214177447575e-05
ch0_lfcc_13_mean,9.552714722025836e-05
ch1_cqcc_17_mean,9.517800879362782e-05
ch0_mag_band_0_skew,9.457580713633575e-05
ch1_lfcc_13_skew,9.450079594918927e-05
ch0_phase_band_32_std,9.445229983157307e-05
ch1_mgd_band_22_kurtosis,9.444369089336264e-05
ch1_cqcc_19_kurtosis,9.433719408823977e-05
ch0_lfcc_9_mean,9.427589244974228e-05
ch1_lfcc_7_mean,9.420445105586461e-05
ch1_mag_band_24_skew,9.414510844135904e-05
ch1_real_band_24_std,9.34206977401625e-05
ch1_real_band_0_kurtosis,9.3387367680069e-05
ch1_imag_band_10_skew,9.325846424774406e-05
ch0_cqcc_14_kurtosis,9.325178588919506e-05
ch0_real_band_33_skew,9.316200486304802e-05
ch1_phase_band_34_std,9.316080279486239e-05
ch0_imag_band_33_mean,9.31449152426627e-05
ch1_phase_band_20_kurtosis,9.30218190724879e-05
ch0_real_band_25_kurtosis,9.287842567158041e-05
ch1_mag_band_28_skew,9.28673631552944e-05
ch0_real_band_38_mean,9.280391325855417e-05
ch1_mgd_band_12_kurtosis,9.278357137479293e-05
ch0_cqcc_11_kurtosis,9.277324987125589e-05
ch0_phase_band_36_mean,9.273723032791336e-05
ch0_cqcc_4_mean,9.263469896394054e-05
ch0_mgd_band_4_kurtosis,9.259540279253366e-05
ch0_cqcc_16_kurtosis,9.25904952821105e-05
ch0_mgd_band_8_kurtosis,9.253766113997276e-05
ch1_imag_band_14_skew,9.23629714576725e-05
ch1_mfcc_8_skew,9.231207768247228e-05
ch1_mgd_band_16_kurtosis,9.217429971426033e-05
ch1_lfcc_9_kurtosis,9.212838688823119e-05
ch0_phase_band_30_kurtosis,9.212566348741246e-05
ch0_mgd_band_32_kurtosis,9.211106032644565e-05
ch1_mgd_band_19_kurtosis,9.200099344780481e-05
ch0_real_band_10_skew,9.199451093545294e-05
ch0_lfcc_18_kurtosis,9.198333491901014e-05
ch1_mgd_band_24_kurtosis,9.19363739430659e-05
ch0_mgd_band_26_kurtosis,9.193609251023865e-05
ch1_mgd_band_26_mean,9.192378822870814e-05
ch1_cqcc_14_kurtosis,9.17309015027005e-05
ch0_lfcc_8_skew,9.171169869266011e-05
ch0_mgd_band_10_kurtosis,9.162118922999091e-05
ch0_mfcc_16_mean,9.161966617887199e-05
ch0_cqcc_12_kurtosis,9.158040084302666e-05
ch0_lfcc_12_mean,9.156060776576855e-05
ch1_mgd_band_18_kurtosis,9.153784160403667e-05
ch1_cqcc_13_kurtosis,9.150876438055904e-05
ch1_imag_band_4_mean,9.149480335469376e-05
ch0_mfcc_8_std,9.138870451422287e-05
ch0_phase_band_30_std,9.13872824502764e-05
ch1_real_band_14_skew,9.135925010849102e-05
ch0_lfcc_12_skew,9.135196077419779e-05
ch1_lfcc_11_kurtosis,9.134802356496416e-05
ch0_mag_band_17_std,9.132206596191736e-05
ch1_lfcc_14_kurtosis,9.12014553161762e-05
ch0_mgd_band_19_kurtosis,9.11668258971853e-05
ch1_mgd_band_12_std,9.111502346792615e-05
ch1_imag_band_27_kurtosis,9.108907501197231e-05
ch0_mgd_band_20_kurtosis,9.0932467705448e-05
ch1_real_band_10_skew,9.08693989092242e-05
ch1_lfcc_17_kurtosis,9.079486341420656e-05
ch0_mag_band_12_skew,9.072243183058005e-05
ch1_lfcc_3_kurtosis,9.069523051175644e-05
ch0_imag_band_14_kurtosis,9.06951740229805e-05
ch0_lfcc_11_kurtosis,9.066310682525683e-05
ch0_imag_band_38_skew,9.063054881626589e-05
ch0_real_band_9_skew,9.05424726219872e-05
ch1_real_band_11_skew,9.046044229984857e-05
ch1_mgd_band_20_kurtosis,9.028675393364975e-05
ch0_mgd_band_23_mean,9.019850384779676e-05
ch1_lfcc_4_kurtosis,9.013603476656302e-05
ch0_mag_band_18_std,9.008301982265117e-05
ch1_mgd_band_17_kurtosis,9.007593565028157e-05
ch0_real_band_15_skew,9.003728361715173e-05
ch1_cqcc_4_kurtosis,8.991600770449297e-05
ch1_phase_band_30_std,8.988181977686419e-05
ch0_real_band_13_kurtosis,8.983228333511457e-05
ch0_cqcc_5_skew,8.979632979105576e-05
ch0_imag_band_17_std,8.977927753202043e-05
ch0_imag_band_13_skew,8.970572071391428e-05
ch0_imag_band_39_skew,8.962727968679777e-05
ch1_lfcc_13_mean,8.960192323597003e-05
ch0_cqcc_12_mean,8.959930767930408e-05
ch0_lfcc_5_skew,8.95521101261026e-05
ch1_mfcc_10_mean,8.951008765872066e-05
ch0_imag_band_12_skew,8.947758640881931e-05
ch0_imag_band_18_skew,8.931313563837738e-05
ch0_real_band_28_kurtosis,8.924015581693815e-05
ch0_lfcc_17_kurtosis,8.909447327338936e-05
ch1_mgd_band_22_mean,8.901112640906955e-05
ch0_mag_band_20_mean,8.89627665138881e-05
ch1_phase_band_38_skew,8.886190858169771e-05
ch0_real_band_14_kurtosis,8.871425434135365e-05
ch1_mag_band_31_mean,8.868209447278002e-05
ch0_lfcc_8_kurtosis,8.860696740144163e-05
ch1_mag_band_29_skew,8.841100936694013e-05
ch1_phase_band_20_skew,8.836129203059757e-05
ch1_mag_band_29_kurtosis,8.828748892745198e-05
ch1_imag_band_29_kurtosis,8.82866564475028e-05
ch0_imag_band_27_std,8.820076923870742e-05
ch0_real_band_6_mean,8.818903705052293e-05
ch0_phase_band_39_skew,8.817700683175174e-05
ch0_mfcc_19_kurtosis,8.808483648444812e-05
ch0_phase_band_28_kurtosis,8.807448710290141e-05
ch0_mgd_band_23_kurtosis,8.801763179791163e-05
ch1_mag_band_24_std,8.795141586232586e-05
ch0_cqcc_13_kurtosis,8.780355031842669e-05
ch1_imag_band_23_std,8.771802365595143e-05
ch0_mfcc_11_skew,8.767681350940821e-05
ch0_mgd_band_9_kurtosis,8.759347093474003e-05
ch0_lfcc_11_mean,8.741471961045816e-05
ch0_phase_band_35_std,8.74135428537666e-05
ch0_real_band_12_kurtosis,8.723367019952433e-05
ch1_real_band_6_kurtosis,8.71940783500982e-05
ch1_mfcc_13_std,8.713318753216016e-05
ch1_lfcc_4_skew,8.688914598702194e-05
ch0_imag_band_11_kurtosis,8.679885643313987e-05
ch1_mag_band_16_std,8.679235031812472e-05
ch1_lfcc_17_mean,8.666186495337745e-05
ch1_imag_band_16_skew,8.661379807534353e-05
ch0_mag_band_16_kurtosis,8.658255871340455e-05
ch0_imag_band_15_skew,8.650488864217612e-05
ch1_real_band_9_skew,8.646434282003986e-05
ch1_mgd_band_8_kurtosis,8.646347215872603e-05
ch0_mfcc_0_kurtosis,8.641002211101181e-05
ch0_imag_band_25_kurtosis,8.63531347124594e-05
ch0_real_band_11_skew,8.634783456152529e-05
ch1_lfcc_9_mean,8.628941004409304e-05
ch0_imag_band_21_skew,8.612123374309062e-05
ch0_cqcc_17_kurtosis,8.607696401694039e-05
ch1_phase_band_21_mean,8.599235464885524e-05
ch1_mfcc_14_skew,8.595896911749184e-05
ch0_mfcc_12_std,8.58947398392438e-05
ch0_mag_band_28_skew,8.586299529392762e-05
ch1_real_band_36_mean,8.579896616047939e-05
ch1_mgd_band_30_skew,8.576645474369335e-05
ch1_imag_band_4_kurtosis,8.567838283910229e-05
ch1_imag_band_20_skew,8.565825092376657e-05
ch0_imag_band_13_kurtosis,8.565556352781783e-05
ch0_real_band_19_skew,8.563526148945637e-05
ch0_cqcc_4_kurtosis,8.559857356275606e-05
ch0_phase_band_4_std,8.559530206761769e-05
ch1_mgd_band_13_std,8.54470535330547e-05
ch0_phase_band_24_skew,8.544230208642648e-05
ch0_mfcc_16_std,8.52611695956717e-05
ch0_real_band_24_skew,8.521489380503728e-05
ch1_mgd_band_35_skew,8.503811386075013e-05
ch0_lfcc_5_kurtosis,8.488985878665855e-05
ch0_real_band_21_skew,8.480883254005975e-05
ch0_phase_band_25_kurtosis,8.466573545769068e-05
ch1_mgd_band_34_kurtosis,8.460920686727822e-05
ch0_real_band_34_skew,8.460453630837109e-05
ch1_lfcc_15_std,8.452257261015791e-05
ch1_cqcc_18_skew,8.441213366110001e-05
ch0_imag_band_34_skew,8.435503987630774e-05
ch0_cqcc_15_kurtosis,8.428276435375042e-05
ch0_cqcc_3_skew,8.42190642502584e-05
ch1_mgd_band_9_kurtosis,8.415671470983228e-05
ch0_mfcc_6_kurtosis,8.411637703524816e-05
ch0_mfcc_9_mean,8.405638597854688e-05
ch1_mfcc_9_mean,8.397935255374476e-05
ch0_mag_band_25_mean,8.396467525021293e-05
ch1_mfcc_7_kurtosis,8.382874801085001e-05
ch0_mgd_band_6_skew,8.37755772670395e-05
ch1_mfcc_19_std,8.368704234932214e-05
ch0_phase_band_18_mean,8.360518590341615e-05
ch0_lfcc_16_mean,8.359839870339161e-05
ch1_cqcc_3_skew,8.358378771848621e-05
ch1_real_band_32_skew,8.351188828895123e-05
ch0_phase_band_27_skew,8.338020884390772e-05
ch1_mgd_band_37_skew,8.337495961872954e-05
ch1_mfcc_17_std,8.333613482120833e-05
ch0_mfcc_18_std,8.330947163134235e-05
ch1_mfcc_13_mean,8.328999966783569e-05
ch1_mag_band_27_mean,8.318508140665943e-05
ch0_real_band_16_skew,8.311188947622207e-05
